ID	TP/FP	alt support	ref support
HG2_Ill_250bpfermikitraw_16300	TP	14	51
HG4_Ill_svaba_15282	TP	9	22
HG2_PB_assemblyticsPBcR_4034	TP	23	32
HG4_Ill_SVrefine2DISCOVARDovetail_8666	TP	18	50
HG3_Ill_scalpel_11734	TP	34	0
HG3_PB_HySA_18383	TP	22	25
HG2_Ill_GATKHC_19580	TP	43	9
HG3_Ill_GATKHC_19436	TP	150	28
HG2_Ill_SpiralSDKrefine_2641	TP	35	17
HG3_Ill_svaba_15395	TP	36	17
HG2_Ill_150bpfermikitraw_15373	TP	22	24
HG3_Ill_Spiral_12715	FP	17	22
HG4_Ill_250bpfermikitraw_16145	FP	43	45
HG4_Ill_GATKHCSBGrefine_8441	TP	13	-1
HG3_Ill_250bpfermikitraw_15853	TP	25	-1
HG2_Ill_GATKHC_19587	TP	32	42
HG2_Ill_150bpfermikitraw_15375	TP	25	-1
HG4_Ill_250bpfermikitraw_16147	TP	21	80
HG3_Ill_Krunchall_16326	FP	31	86
HG4_Ill_150bpfermikitraw_15519	TP	23	30
HG2_PB_pbsv_12241	TP	1	-1
HG4_PB_HySA_17752	FP	7	21
HG2_Ill_GATKHC_19590	TP	6	7
HG4_CG_vcfBeta_7785	TP	19	15
HG2_Ill_GATKHCSBGrefine_8213	TP	55	69
HG4_PB_HySA_17758	TP	10	43
HG3_Ill_scalpel_11738	TP	51	5
HG2_PB_PB10Xdip_5486	TP	10	0
HG3_PB_SVrefine2Falcon1Dovetail_7419	FP	87	13
HG2_PB_SVrefine2Falcon2Bionano_5940	TP	83	2
HG4_Ill_GATKHC_19560	FP	3	8
HG2_Ill_150bpfermikitraw_15379	TP	51	59
HG4_Ill_GATKHCSBGrefine_8444	TP	22	28
HG4_Ill_SVrefine2DISCOVARDovetail_8672	TP	72	-1
HG4_Ill_150bpfermikitraw_15524	TP	35	27
HG3_Ill_150bpfermikitraw_15383	TP	41	1
HG2_Ill_Krunchall_16641	TP	47	0
HG2_Ill_FB_10544	TP	35	0
HG3_Ill_Krunchall_16335	TP	39	13
HG2_Ill_GATKHC_19599	TP	20	-1
HG3_Ill_150bpfermikitraw_15386	TP	22	18
HG4_Ill_scalpel_11243	TP	34	0
HG2_Ill_GATKHC_19602	TP	17	35
HG4_Ill_svaba_15297	TP	35	0
HG4_Ill_MetaSV_811	TP	37	0
HG3_Ill_GATKHCSBGrefine_8107	TP	115	0
HG4_Ill_250bpfermikitraw_16161	TP	37	0
HG3_Ill_150bpfermikitraw_15390	FP	1	23
HG2_Ill_scalpel_11565	TP	23	10
HG4_Ill_GATKHCSBGrefine_8451	TP	42	0
HG2_Ill_Krunchall_16648	TP	27	112
HG3_Ill_150bpfermikitraw_15393	TP	58	27
HG2_Ill_Krunchall_16651	TP	55	0
HG2_Ill_Krunchall_16652	TP	18	28
HG2_Ill_Krunchall_16654	TP	42	47
HG2_Ill_Krunchall_16655	TP	40	0
HG2_Ill_scalpel_11572	TP	37	0
HG3_Ill_GATKHC_19468	TP	147	6
HG2_Ill_250bpfermikitraw_16334	TP	27	23
HG4_Ill_250bpfermikitraw_16170	TP	22	20
HG4_Ill_150bpfermikitraw_15540	TP	19	0
HG2_Ill_svaba_15262	TP	21	28
HG2_Ill_250bpfermikitraw_16338	TP	27	-1
HG4_Ill_GATKHC_19583	TP	15	28
HG4_Ill_scalpel_11255	TP	50	0
HG4_Ill_FB_10517	TP	40	16
HG4_Ill_manta_2905	TP	46	1
HG2_Ill_SVrefine2DISCOVARplusDovetail_2048	TP	75	8
HG4_Ill_FB_10518	TP	25	10
HG3_Ill_GATKHCSBGrefine_8114	TP	5	25
HG2_Ill_svaba_15266	TP	59	28
HG3_Ill_FB_10545	FP	20	27
HG4_Ill_GATKHCSBGrefine_8457	TP	18	28
HG2_Ill_FB_10554	TP	24	27
HG3_Ill_GATKHC_19478	FP	24	33
HG3_Ill_150bpfermikitraw_15407	FP	1	78
HG2_Ill_150bpfermikitraw_15409	TP	31	12
HG3_Ill_Krunchall_16357	TP	9	0
HG4_Ill_svaba_15314	TP	44	0
HG4_Ill_scalpel_11261	TP	19	29
HG3_PB_pbsv_11933	TP	43	123
HG4_Ill_150bpfermikitraw_15550	FP	19	116
HG4_Ill_GATKHC_19592	FP	10	22
HG4_Ill_scalpel_11264	TP	21	22
HG3_Ill_GATKHCSBGrefine_8119	TP	4	43
HG2_Ill_GATKHC_19633	TP	9	8
HG2_PB_pbsv_12264	TP	27	32
HG4_Ill_GATKHC_19596	TP	14	11
HG4_Ill_scalpel_11267	TP	25	-1
HG4_Ill_scalpel_11268	FP	1	41
HG3_Ill_GATKHC_19486	TP	1	-1
HG2_Ill_150bpfermikitraw_15415	TP	19	-1
HG2_Ill_GATKHC_19638	TP	32	-1
HG4_PB_SVrefine2Falcon1Dovetail_7460	FP	1	47
HG3_Ill_scalpel_11765	FP	121	25
HG2_Ill_Krunchall_16672	TP	30	2
HG4_Ill_Krunchall_16932	TP	14	-1
HG2_Ill_scalpel_11584	TP	21	-1
HG4_Ill_svaba_15323	TP	55	0
HG4_PB_SVrefine2Falcon1Dovetail_7462	TP	38	55
HG2_PB_pbsv_12269	TP	35	8
HG4_Ill_GATKHC_19604	TP	90	2
HG2_PB_SVrefine2PB10Xhap12_8845	TP	38	0
HG4_Ill_svaba_15326	TP	58	0
HG3_Ill_scalpel_11771	TP	44	0
HG2_Ill_scalpel_11589	TP	45	0
HG3_PB_pbsv_11944	FP	4	27
HG2_Ill_SVrefine2DISCOVARplusDovetail_2062	TP	21	25
HG3_Ill_GATKHC_19499	TP	52	0
HG4_Ill_150bpfermikitraw_15565	TP	29	23
HG4_Ill_150bpfermikitraw_15566	TP	28	26
HG4_Ill_GATKHC_19612	TP	13	34
HG3_Ill_FB_10562	TP	14	28
HG2_Ill_FB_10567	TP	23	45
HG3_Ill_SVrefine2DISCOVARDovetail_8922	TP	35	1
HG4_Ill_scalpel_11276	TP	58	1
HG2_Ill_FB_10569	TP	33	27
HG2_Ill_GATKHCSBGrefine_8238	TP	25	45
HG2_Ill_GATKHC_19658	TP	20	19
HG2_Ill_150bpfermikitraw_15430	TP	30	32
HG3_Ill_Spiral_12756	FP	22	-1
HG3_Ill_scalpel_11776	TP	30	0
HG4_Ill_FB_10538	TP	12	0
HG3_Ill_250bpfermikitraw_15905	TP	3	37
HG3_Ill_250bpfermikitraw_15906	TP	27	32
HG4_Ill_250bpfermikitraw_16205	TP	21	24
HG3_Ill_Krunchall_16383	TP	56	21
HG3_Ill_Spiral_12760	FP	67	28
HG2_Ill_250bpfermikitraw_16373	TP	50	1
HG4_Ill_SVrefine2DISCOVARDovetail_8690	TP	27	31
HG2_Ill_GATKHCSBGrefine_8245	TP	17	11
HG4_Ill_150bpfermikitraw_15575	TP	16	-1
HG4_Ill_150bpfermikitraw_15576	TP	42	-1
HG3_Ill_250bpfermikitraw_15913	TP	41	0
HG3_Ill_FB_10571	TP	62	45
HG2_PB_SVrefine2Falcon1plusDovetail_1871	TP	45	-1
HG4_Ill_GATKHCSBGrefine_8476	FP	55	1
HG2_PB_assemblyticsPBcR_4098	TP	10	-1
HG4_Ill_svaba_15339	FP	1	55
HG2_Ill_GATKHC_19670	TP	28	2
HG4_Ill_FB_10544	TP	20	19
HG3_Ill_GATKHC_19519	TP	5	-1
HG3_Ill_svaba_15445	TP	16	2
HG4_Ill_Cortex_580	TP	47	0
HG2_Ill_Krunchall_16702	TP	62	0
HG2_Ill_svaba_15295	TP	54	1
HG4_Ill_GATKHCSBGrefine_8480	FP	1	67
HG3_Ill_scalpel_11784	TP	52	1
HG3_Ill_GATKHCSBGrefine_8140	TP	28	25
HG2_Ill_250bpfermikitraw_16385	TP	40	0
HG2_Ill_150bpfermikitraw_15447	TP	38	0
HG3_Ill_GATKHCSBGrefine_8141	TP	83	220
HG2_Ill_GATKHC_19680	TP	9	13
HG4_Ill_GATKHCSBGrefine_8485	TP	47	-1
HG2_Ill_FB_10587	TP	28	18
HG2_Ill_scalpel_11604	TP	46	0
HG3_Ill_GATKHCSBGrefine_8143	TP	20	1
HG3_Ill_150bpfermikitraw_15451	FP	11	28
HG3_PB_HySA_18463	FP	69	39
HG4_Ill_GATKHCSBGrefine_8488	FP	41	20
HG4_Ill_GATKHC_19639	FP	7	37
HG2_Ill_FB_10588	TP	16	2
HG2_Ill_GATKHC_19686	TP	20	36
HG2_Ill_GATKHC_19687	TP	18	35
HG3_Ill_150bpfermikitraw_15453	TP	10	15
HG4_Ill_250bpfermikitraw_16228	FP	28	26
HG4_Ill_svaba_15353	TP	20	-1
HG3_PB_assemblyticsfalcon_4276	TP	5	-1
HG3_Ill_FB_10581	TP	25	31
HG3_Ill_svaba_15461	TP	27	28
HG2_Ill_scalpel_11610	TP	24	24
HG3_PB_SVrefine2PBcRDovetail_5724	TP	15	2
HG3_Ill_GATKHC_19535	TP	37	9
HG2_Ill_svaba_15308	TP	10	15
HG2_PB_SVrefine2Falcon2Bionano_5969	TP	15	0
HG2_Ill_SVrefine2DISCOVARplusDovetail_2075	TP	28	19
HG2_Ill_svaba_15310	TP	59	1
HG2_PB_SVrefine2PBcRplusDovetail_1787	TP	21	38
HG3_Ill_FB_10585	FP	16	20
HG4_PB_SVrefine2PBcRDovetail_6179	TP	50	8
HG2_Ill_scalpel_11614	TP	36	57
HG4_Ill_250bpfermikitraw_16231	TP	26	22
HG2_Ill_Krunchall_16718	TP	73	24
HG2_Ill_GATKHC_19698	TP	18	0
HG3_Ill_GATKHC_19541	TP	37	0
HG3_Ill_SVrefine2DISCOVARDovetail_8937	FP	44	32
HG2_Ill_FB_10596	TP	42	-1
HG3_Ill_250bpfermikitraw_15933	TP	43	25
HG4_Ill_GATKHCSBGrefine_8495	TP	27	8
HG4_Ill_FB_10556	FP	23	15
HG2_Ill_FB_10597	TP	34	30
HG4_Ill_GATKHC_19652	FP	1	36
HG4_Ill_150bpfermikitraw_15601	TP	63	2
HG3_Ill_250bpfermikitraw_15936	TP	36	0
HG2_Ill_Krunchall_16723	TP	18	34
HG2_PB_HySA_22310	TP	12	10
HG4_PB_HySA_17844	FP	3	11
HG4_Ill_FB_10561	FP	3	50
HG2_Ill_150bpfermikitraw_15464	TP	49	0
HG3_PB_SVrefine2PBcRDovetail_5733	FP	3	-1
HG2_PB_SVrefine2PB10Xhap12_8865	TP	15	-1
HG3_Ill_scalpel_11806	FP	2	-1
HG4_Ill_150bpfermikitraw_15606	FP	1	-1
HG4_Ill_GATKHCSBGrefine_8496	FP	4	19
HG2_Ill_150bpfermikitraw_15465	TP	26	-1
HG2_Ill_Krunchall_16726	TP	18	30
HG2_Ill_SVrefine2DISCOVARplusDovetail_2086	TP	56	-1
HG3_Ill_FB_10597	FP	58	0
HG4_Ill_250bpfermikitraw_16246	TP	16	37
HG2_Ill_SpiralSDKrefine_2714	TP	53	2
HG2_Ill_FB_10604	TP	47	0
HG4_Ill_GATKHCSBGrefine_8499	TP	12	46
HG2_PB_SVrefine2Falcon1plusDovetail_1887	TP	30	-1
HG3_Ill_GATKHC_19557	TP	44	13
HG2_Ill_GATKHCSBGrefine_8264	TP	8	55
HG3_PB_SVrefine2Falcon1Dovetail_7463	TP	55	-1
HG3_Ill_svaba_15479	TP	18	17
HG4_Ill_svaba_15371	FP	27	40
HG2_Ill_250bpfermikitraw_16414	TP	14	9
HG2_Ill_scalpel_11622	TP	29	44
HG3_Ill_GATKHCSBGrefine_8152	TP	27	31
HG3_Ill_scalpel_11809	TP	29	25
HG2_10X_SVrefine210Xhap12_8603	TP	149	4
HG2_PB_assemblyticsfalcon_4304	TP	6	10
HG3_Ill_250bpfermikitraw_15946	TP	25	15
HG3_Ill_GATKHCSBGrefine_8154	TP	43	18
HG2_PB_HySA_22329	TP	54	28
HG4_Ill_scalpel_11315	TP	64	55
HG2_10X_SVrefine210Xhap12_8606	TP	48	2
HG3_Ill_SVrefine2DISCOVARDovetail_8952	TP	36	0
HG3_Ill_manta_2803	TP	61	12
HG2_Ill_150bpfermikitraw_15476	TP	58	25
HG2_Ill_SpiralSDKrefine_2725	TP	3	7
HG4_Ill_svaba_15375	TP	4	-1
HG3_Ill_Spiral_12793	TP	62	0
HG2_Ill_scalpel_11627	TP	93	1
HG2_Ill_GATKHCSBGrefine_8270	TP	52	96
HG3_Ill_svaba_15488	TP	45	0
HG4_Ill_Krunchall_17005	TP	119	2
HG4_Ill_Krunchall_17006	FP	1	18
HG2_Ill_GATKHC_19726	TP	35	13
HG2_PB_SVrefine2Falcon2Bionano_5989	TP	1	54
HG4_Ill_Krunchall_17008	TP	52	34
HG4_PB_SVrefine2Falcon1Dovetail_7496	FP	1	90
HG3_PB_SVrefine2PBcRDovetail_5746	TP	4	109
HG2_Ill_SpiralSDKrefine_2731	TP	80	57
HG2_PB_SVrefine2Falcon2Bionano_5991	TP	52	-1
HG2_PB_SVrefine2Falcon1plusDovetail_1900	TP	28	1
HG4_10X_allpass_2338	FP	47	84
HG4_Ill_manta_2921	TP	62	35
HG2_Ill_GATKHCSBGrefine_8274	TP	64	90
HG4_PB_SVrefine2Falcon1Dovetail_7503	TP	7	132
HG2_Ill_breakscan11_1783	TP	52	2612
HG3_Ill_GATKHC_19569	TP	19	20
HG2_PB_SVrefine2PBcRplusDovetail_1808	TP	30	2
HG2_Ill_manta_3440	TP	39	3
HG4_Ill_SVrefine2DISCOVARDovetail_8724	FP	115	2334
HG2_PB_SVrefine2PBcRplusDovetail_1810	TP	173	-1
HG2_PB_SVrefine2PBcRplusDovetail_1811	TP	29	306
HG3_Ill_manta_2808	TP	55	33
HG2_PB_pbsv_12330	TP	50	167
HG3_Ill_SVrefine2DISCOVARDovetail_8962	TP	296	-1
HG4_PB_HySA_17876	TP	213	1
HG3_Ill_GATKHCSBGrefine_8170	TP	51	64
HG3_Ill_150bpfermikitraw_15488	TP	64	23
HG2_Ill_Krunchall_16747	TP	46	37
HG2_PB_SVrefine2PBcRplusDovetail_1813	TP	37	0
HG3_Ill_Krunchall_16437	TP	46	0
HG2_PB_PB10Xdip_5901	TP	22	46
HG2_PB_assemblyticsPBcR_4165	TP	204	55
HG4_PB_assemblyticsfalcon_4217	TP	1	46
HG4_Ill_150bpfermikitraw_15624	FP	2	48
HG4_Ill_150bpfermikitraw_15626	FP	51	80
HG2_Ill_SpiralSDKrefine_2741	TP	48	0
HG4_Ill_scalpel_11324	TP	51	1
HG4_Ill_Krunchall_17022	FP	43	27
HG2_Ill_150bpfermikitraw_15487	TP	15	8
HG3_Ill_scalpel_11826	TP	33	26
HG3_PB_pbsv_12014	TP	17	37
HG3_Ill_250bpfermikitraw_15967	TP	36	6
HG4_Ill_GATKHCSBGrefine_8521	TP	21	0
HG3_Ill_GATKHC_19580	TP	22	28
HG3_PB_HySA_18533	FP	1	54
HG4_Ill_150bpfermikitraw_15633	TP	50	0
HG3_Ill_Spiral_12801	TP	76	1
HG2_PB_HySA_22375	TP	4	-1
HG3_Ill_150bpfermikitraw_15500	TP	20	-1
HG2_Ill_GATKHC_19741	TP	5	2
HG4_PB_pbsv_12313	FP	1	24
HG3_Ill_MetaSV_854	TP	34	0
HG3_Ill_GATKHC_19585	TP	12	0
HG3_PB_SVrefine2Falcon1Dovetail_7479	FP	1	64
HG3_Ill_Krunchall_16441	TP	51	1
HG2_PB_assemblyticsPBcR_4178	TP	1	30
HG2_PB_SVrefine2Falcon1plusDovetail_1907	TP	34	-1
HG3_Ill_SVrefine2DISCOVARDovetail_8967	TP	1	51
HG3_Ill_150bpfermikitraw_15503	TP	49	0
HG3_Ill_Krunchall_16444	TP	51	0
HG3_PB_SVrefine2Falcon1Dovetail_7482	TP	81	-1
HG2_Ill_manta_3444	TP	34	36
HG4_Ill_GATKHCSBGrefine_8525	FP	45	47
HG2_Ill_manta_3445	TP	22	32
HG4_10X_allpass_2343	FP	3	90
HG2_Ill_SVrefine2DISCOVARplusDovetail_2123	TP	2	111
HG3_Ill_Krunchall_16447	TP	43	1
HG3_PB_SVrefine2PBcRDovetail_5760	TP	45	-1
HG2_PB_SVrefine2Falcon1plusDovetail_1915	TP	136	31
HG4_Ill_150bpfermikitraw_15641	FP	71	0
HG4_Ill_svaba_15403	TP	75	31
HG2_CG_vcfBeta_6989	TP	44	0
HG3_Ill_Krunchall_16449	TP	32	25
HG4_Ill_GATKHCSBGrefine_8529	TP	50	34
HG4_Ill_GATKHC_19716	TP	28	-1
HG2_Ill_150bpfermikitraw_15506	TP	39	24
HG3_Ill_svaba_15509	TP	42	9
HG3_Ill_scalpel_11834	TP	21	11
HG2_Ill_150bpfermikitraw_15507	TP	41	9
HG3_Ill_250bpfermikitraw_15982	TP	84	28
HG2_Ill_GATKHCSBGrefine_8293	TP	44	32
HG3_PB_assemblyticsfalcon_4350	FP	2	70
HG4_Ill_250bpfermikitraw_16283	TP	28	29
HG2_10X_SVrefine210Xhap12_8622	TP	51	-1
HG4_Ill_GATKHC_19719	TP	26	17
HG3_Ill_scalpel_11837	TP	22	21
HG2_Ill_Krunchall_16771	TP	23	26
HG3_Ill_250bpfermikitraw_15987	TP	7	33
HG2_Ill_150bpfermikitraw_15514	TP	17	34
HG2_Ill_MetaSV_799	TP	33	0
HG4_Ill_150bpfermikitraw_15654	FP	32	0
HG2_PB_SVrefine2Falcon1plusDovetail_1918	TP	1	-1
HG3_Ill_GATKHCSBGrefine_8184	FP	303	0
HG2_10X_SVrefine210Xhap12_8624	TP	67	-1
HG2_Ill_scalpel_11650	TP	4	-1
HG2_Ill_SpiralSDKrefine_2765	TP	18	0
HG4_Ill_250bpfermikitraw_16291	TP	14	19
HG4_Ill_SVrefine2DISCOVARDovetail_8742	TP	82	28
HG2_Ill_Krunchall_16777	TP	28	16
HG3_Ill_150bpfermikitraw_15521	TP	9	42
HG2_Ill_Krunchall_16779	TP	25	10
HG3_Ill_scalpel_11841	FP	2	57
HG2_Ill_SpiralSDKrefine_2768	TP	21	76
HG2_PB_SVrefine2PBcRplusDovetail_1830	TP	4	-1
HG2_Ill_GATKHCSBGrefine_8298	TP	12	4
HG2_PB_SVrefine2Falcon2Bionano_6010	TP	16	0
HG4_Ill_GATKHCSBGrefine_8532	TP	58	22
HG2_Ill_GATKHC_19770	TP	9	-1
HG3_Ill_scalpel_11842	TP	27	-1
HG2_Ill_SpiralSDKrefine_2769	TP	28	-1
HG3_Ill_150bpfermikitraw_15526	FP	41	9
HG2_Ill_svaba_15363	TP	53	42
HG4_Ill_svaba_15416	TP	16	26
HG4_Ill_Krunchall_17061	FP	1	-1
HG2_Ill_GATKHC_19774	TP	22	0
HG2_PB_SVrefine2PB10Xhap12_8894	TP	6132	0
HG2_Ill_150bpfermikitraw_15522	TP	27	29
HG2_Ill_SpiralSDKrefine_2771	TP	41	0
HG3_Ill_250bpfermikitraw_15996	TP	81	2
HG4_Ill_150bpfermikitraw_15666	FP	15	28
HG4_Ill_svaba_15419	TP	49	1
HG2_Ill_250bpfermikitraw_16469	TP	33	-1
HG4_Ill_GATKHC_19742	FP	4	36
HG2_PB_SVrefine2PB10Xhap12_8896	TP	27	0
HG4_Ill_GATKHC_19743	TP	41	0
HG4_Ill_manta_2928	TP	24	31
HG2_Ill_SpiralSDKrefine_2774	TP	19	32
HG4_PB_SVrefine2PBcRDovetail_6211	TP	30	25
HG4_Ill_FB_10606	FP	75	64
HG4_Ill_GATKHC_19746	TP	23	-1
HG3_Ill_svaba_15524	TP	19	-1
HG3_Ill_scalpel_11848	TP	10	15
HG2_PB_assemblyticsfalcon_4370	TP	14	15
HG2_Ill_scalpel_11658	TP	40	8
HG2_Ill_GATKHC_19780	TP	18	-1
HG4_Ill_svaba_15427	TP	54	3
HG2_Ill_SVrefine2DISCOVARplusDovetail_2141	TP	58	0
HG2_Ill_250bpfermikitraw_16476	TP	22	55
HG2_PB_SVrefine2Falcon2Bionano_6015	TP	15	2
HG4_Ill_250bpfermikitraw_16310	TP	41	72
HG4_Ill_250bpfermikitraw_16311	TP	120	255
HG3_Ill_250bpfermikitraw_16008	TP	91	26
HG4_Ill_GATKHCSBGrefine_8540	TP	120	3
HG2_PB_HySA_22424	TP	148	35
HG3_Ill_GATKHC_19633	TP	40	1
HG3_Ill_Krunchall_16484	TP	29	0
HG3_Ill_GATKHCSBGrefine_8200	TP	3	0
HG3_Ill_150bpfermikitraw_15543	FP	47	0
HG3_Ill_Krunchall_16485	TP	84	59
HG4_Ill_Krunchall_17082	FP	10	33
HG2_Ill_scalpel_11668	TP	13	0
HG4_PB_pbsv_12353	FP	1	36
HG4_Ill_GATKHC_19761	FP	3	64
HG2_Ill_Krunchall_16804	TP	47	2
HG2_Ill_GATKHC_19791	TP	31	19
HG2_Ill_SpiralSDKrefine_2781	TP	35	24
HG2_Ill_SVrefine2DISCOVARplusDovetail_2146	TP	53	33
HG4_PB_SVrefine2PBcRDovetail_6217	FP	43	175
HG2_Ill_GATKHCSBGrefine_8307	TP	12	35
HG3_PB_assemblyticsfalcon_4385	TP	25	-1
HG3_CG_vcfBeta_6678	TP	67	0
HG2_Ill_GATKHC_19795	TP	16	0
HG3_Ill_scalpel_11863	TP	14	14
HG3_Ill_Spiral_12849	TP	6	4
HG2_Ill_150bpfermikitraw_15544	TP	6	5
HG4_Ill_GATKHC_19771	TP	6	8
HG3_Ill_svaba_15543	TP	30	13
HG2_Ill_250bpfermikitraw_16487	TP	22	14
HG2_Ill_150bpfermikitraw_15547	TP	34	26
HG2_PB_SVrefine2Falcon1plusDovetail_1936	TP	4	94
HG2_10X_allpass_2009	TP	48	7
HG4_Ill_MetaSV_834	TP	32	0
HG3_Ill_250bpfermikitraw_16024	TP	50	312
HG3_Ill_Spiral_12854	TP	38	0
HG3_Ill_FB_10644	TP	27	19
HG3_Ill_Krunchall_16499	TP	24	47
HG4_Ill_svaba_15446	TP	29	3
HG2_Ill_FB_10651	TP	38	25
HG3_Ill_150bpfermikitraw_15563	TP	23	21
HG2_Ill_GATKHC_19808	TP	27	26
HG3_Ill_250bpfermikitraw_16029	TP	32	0
HG2_Ill_150bpfermikitraw_15555	TP	20	47
HG2_PB_SVrefine2PBcRplusDovetail_1849	TP	1	53
HG2_Ill_svaba_15396	TP	31	8
HG2_Ill_svaba_15398	TP	43	-1
HG4_Ill_FB_10624	FP	37	14
HG2_PB_SVrefine2PB10Xhap12_8910	TP	40	1
HG2_Ill_GATKHC_19812	TP	22	33
HG4_Ill_GATKHCSBGrefine_8550	TP	43	5
HG3_PB_SVrefine2Falcon1Dovetail_7514	TP	43	0
HG3_PB_HySA_18617	TP	25	33
HG2_Ill_GATKHC_19815	TP	25	2
HG3_Ill_scalpel_11876	TP	48	14
HG3_Ill_150bpfermikitraw_15567	TP	33	43
HG4_Ill_Krunchall_17101	TP	21	0
HG4_Ill_SVrefine2DISCOVARDovetail_8760	TP	98	0
HG4_Ill_Krunchall_17103	TP	61	28
HG2_Ill_SVrefine2DISCOVARplusDovetail_2159	TP	23	24
HG4_Ill_svaba_15454	TP	25	40
HG3_Ill_FB_10655	TP	29	20
HG2_Ill_Krunchall_16827	TP	27	-1
HG4_PB_SVrefine2Falcon1Dovetail_7548	FP	2	56
HG4_Ill_Krunchall_17106	TP	22	21
HG2_Ill_Krunchall_16830	TP	20	57
HG3_Ill_Spiral_12867	TP	24	2
HG2_Ill_svaba_15408	TP	51	5
HG4_Ill_scalpel_11379	TP	33	53
HG3_Ill_GATKHCSBGrefine_8211	TP	3	-1
HG3_Ill_scalpel_11880	TP	21	-1
HG4_Ill_GATKHC_19791	TP	31	-1
HG2_Ill_Cortex_1448	TP	52	0
HG2_Ill_GATKHCSBGrefine_8318	TP	27	0
HG2_Ill_scalpel_11693	TP	8	4
HG2_Ill_250bpfermikitraw_16508	TP	54	40
HG3_Ill_250bpfermikitraw_16041	FP	5	-1
HG3_Ill_250bpfermikitraw_16042	TP	44	24
HG3_Ill_Krunchall_16519	FP	15	-1
HG2_Ill_scalpel_11696	TP	13	16
HG3_Ill_svaba_15570	FP	1	65
HG4_Ill_Krunchall_17112	TP	18	12
HG4_PB_HySA_17976	FP	23	1
HG4_PB_SVrefine2PBcRDovetail_6234	TP	2	35
HG2_Ill_MetaSV_805	TP	16	41
HG2_Ill_GATKHC_19834	TP	6	1
HG3_Ill_SVrefine2DISCOVARDovetail_9013	TP	42	-1
HG4_Ill_GATKHC_19800	TP	44	0
HG4_Ill_FB_10636	TP	33	0
HG3_Ill_GATKHC_19688	TP	14	4
HG3_Ill_150bpfermikitraw_15580	TP	18	0
HG3_Ill_SVrefine2DISCOVARDovetail_9015	TP	1	73
HG4_Ill_svaba_15468	TP	4	55
HG4_Ill_scalpel_11388	FP	3	106
HG2_10X_SVrefine210Xhap12_8652	TP	1	20
HG3_Ill_250bpfermikitraw_16051	TP	46	2
HG4_Ill_150bpfermikitraw_15716	FP	2	32
HG2_Ill_250bpfermikitraw_16515	TP	14	19
HG2_Ill_Krunchall_16839	TP	23	16
HG3_Ill_GATKHC_19692	TP	53	0
HG2_Ill_scalpel_11703	TP	17	16
HG4_PB_pbsv_12381	TP	31	48
HG2_PB_SVrefine2Falcon2Bionano_6026	TP	7	-1
HG4_Ill_150bpfermikitraw_15720	FP	10	21
HG3_Ill_250bpfermikitraw_16054	FP	3	32
HG4_Ill_svaba_15477	TP	20	20
HG3_Ill_GATKHC_19695	TP	1	1
HG4_Ill_GATKHC_19813	TP	7	1
HG3_Ill_Spiral_12881	TP	35	12
HG3_Ill_GATKHC_19697	TP	6	4
HG2_PB_HySA_22514	TP	13	7
HG4_Ill_svaba_15479	TP	5	10
HG4_PB_pbsv_12386	TP	11	30
HG2_PB_SVrefine2Falcon2Bionano_6028	TP	27	-1
HG2_Ill_GATKHC_19848	TP	1	2
HG2_PB_PB10Xdip_6064	TP	30	-1
HG3_Ill_GATKHC_19700	TP	38	0
HG3_Ill_Spiral_12884	TP	30	0
HG2_Ill_150bpfermikitraw_15582	TP	31	0
HG3_Ill_150bpfermikitraw_15592	TP	46	0
HG2_Ill_Krunchall_16845	TP	32	1
HG2_PB_assemblyticsPBcR_4290	TP	643	34
HG2_Ill_scalpel_11709	TP	3	201
HG4_Ill_scalpel_11399	TP	25	12
HG4_Ill_svaba_15486	TP	512	26
HG2_Ill_scalpel_11712	TP	11	5
HG2_Ill_250bpfermikitraw_16525	TP	16	51
HG4_Ill_Krunchall_17133	TP	48	24
HG3_CG_vcfBeta_6702	FP	39	18
HG4_PB_SVrefine2PBcRDovetail_6244	TP	80	0
HG2_Ill_scalpel_11714	TP	18	25
HG4_PB_pbsv_12397	FP	15	49
HG2_Ill_MetaSV_807	TP	30	0
HG3_Ill_GATKHC_19712	TP	22	0
HG2_Ill_150bpfermikitraw_15590	TP	49	18
HG2_Ill_GATKHCSBGrefine_8334	TP	59	50
HG3_Ill_250bpfermikitraw_16067	TP	40	0
HG3_Ill_Spiral_12892	TP	39	0
HG3_Ill_Krunchall_16541	TP	17	28
HG2_PB_PB10Xdip_6086	TP	1	-1
HG3_PB_pbsv_12099	TP	1	23
HG3_Ill_Krunchall_16542	TP	14	21
HG4_PB_SVrefine2Falcon1Dovetail_7567	TP	45	-1
HG2_PB_SVrefine2PBcRplusDovetail_1873	TP	20	2
HG2_Ill_GATKHCSBGrefine_8342	TP	73	107
HG3_PB_SVrefine2PBcRDovetail_5808	TP	4	27
HG2_PB_SVrefine2Falcon2Bionano_6040	TP	18	0
HG3_PB_assemblyticsfalcon_4455	TP	19	0
HG2_PB_SVrefine2Falcon2Bionano_6042	TP	5	0
HG2_Ill_150bpfermikitraw_15596	TP	12	11
HG2_PB_SVrefine2PB10Xhap12_8942	TP	40	0
HG2_Ill_FB_10678	TP	30	0
HG2_PB_SVrefine2PBcRplusDovetail_1880	TP	13	9
